employee_id,full_name,gender,age_at_hire,branch,department,job_level,monthly_salary_bdt,hire_source,hire_date,termination_date,exit_reason,is_active,performance_rating,attendance_rate_pct,leave_balance_days,manager_id,tenure_days,tenure_months
EMP0328,Kimberly Levine,Female,22,Khulna,Finance & Accounts,Entry,24623,Online application,2023-02-22,2023-06-22,Performance-related,False,2,87.7,7.1,EMP0226,120,3.9
EMP0329,Jennifer Lopez,Female,35,Dhaka - Gulshan,Sales & Retail Ops,Mid,27136,Online application,2025-03-08,,,True,3,86.9,17.4,EMP0052,470,15.4
EMP0330,Ryan Gibson,Male,19,Dhaka - Mirpur,Sales & Retail Ops,Mid,27283,Employee referral,2024-06-22,,,True,3,98.1,13.5,EMP0044,729,23.9
EMP0331,Martin Harper,Male,20,Dhaka - Gulshan,Merchandising,Mid,38889,Walk-in,2026-04-14,,,True,3,84.5,5.3,EMP0155,68,2.2
EMP0332,Richard Sanchez,Male,30,Dhaka - Mirpur,Merchandising,Entry,21068,Employee referral,2025-04-17,,,True,4,100.0,12.9,EMP0123,430,14.1
EMP0333,Justin Jones,Male,28,Chattogram,Sales & Retail Ops,Mid,34186,Campus hiring,2024-11-10,,,True,3,90.2,3.6,EMP0163,588,19.3
EMP0334,Daniel Robinson,Male,24,Dhaka - Mirpur,Quality Control,Mid,38868,Employee referral,2025-06-03,,,True,3,91.8,15.6,EMP0038,383,12.6
EMP0335,Gary Hernandez,Male,32,Dhaka - Mirpur,Sales & Retail Ops,Entry,22404,Employee referral,2022-08-17,,,True,4,93.6,10.6,EMP0322,1404,46.1
EMP0336,Aaron Garrison,Male,21,Khulna,Finance & Accounts,Entry,16685,Online application,2025-04-09,,,True,3,97.6,14.9,EMP0043,438,14.4
EMP0337,Beverly King,Female,26,Dhaka - Gulshan,Merchandising,Entry,17431,Online application,2024-11-21,,,True,3,87.7,6.7,EMP0333,577,19.0
EMP0338,Mary Johnson,Female,21,Khulna,Sales & Retail Ops,Mid,29291,Walk-in,2025-12-23,2026-02-05,Resignation - personal reasons,False,1,90.1,6.9,EMP0233,44,1.4
EMP0339,Rachel Young,Female,19,Sylhet,Sales & Retail Ops,Mid,31347,Walk-in,2023-04-29,2023-05-13,Resignation - better opportunity,False,3,97.4,2.9,EMP0255,14,0.5
EMP0340,Carrie Williams,Female,21,Head Office,Merchandising,Senior,49927,Walk-in,2023-04-12,,,True,3,91.4,13.7,EMP0138,1166,38.3
EMP0341,Joseph Reese,Male,19,Khulna,Sales & Retail Ops,Senior,53929,Online application,2024-06-21,2024-08-17,Other,False,2,97.8,0.0,EMP0322,57,1.9
EMP0342,Richard Palmer,Male,28,Dhaka - Mirpur,Warehouse & Logistics,Entry,17938,Online application,2025-01-01,2026-04-29,Resignation - better opportunity,False,3,88.1,3.3,EMP0294,483,15.9
EMP0343,Jonathan Dougherty,Male,21,Sylhet,Sales & Retail Ops,Mid,28336,Walk-in,2026-01-06,2026-02-04,Resignation - better opportunity,False,3,95.6,6.8,EMP0077,29,1.0
EMP0344,Rachel Camacho,Female,19,Dhaka - Mirpur,Marketing,Entry,20624,Employee referral,2025-07-13,,,True,3,91.6,14.6,EMP0128,343,11.3
EMP0345,Jimmy Maynard,Male,20,Chattogram,Finance & Accounts,Entry,17537,Online application,2024-03-29,,,True,3,100.0,9.0,EMP0092,814,26.7
EMP0346,John Morales,Male,25,Dhaka - Gulshan,Merchandising,Entry,24535,Agency,2026-01-28,,,True,3,93.4,9.9,EMP0160,144,4.7
EMP0347,John Browning,Male,19,Dhaka - Gulshan,Merchandising,Entry,17854,Online application,2024-12-28,,,True,3,93.8,14.3,EMP0238,540,17.7
EMP0348,Angela Franklin,Female,27,Dhaka - Gulshan,Marketing,Manager,77283,Online application,2025-08-05,,,True,4,94.9,9.0,EMP0078,320,10.5
EMP0349,Donald Schultz,Male,24,Dhaka - Mirpur,Warehouse & Logistics,Entry,17749,Agency,2025-12-14,,,True,2,93.5,12.6,EMP0001,189,6.2
EMP0350,Frederick Vang,Male,26,Khulna,Warehouse & Logistics,Mid,29867,Campus hiring,2023-06-23,,,True,2,93.5,13.5,EMP0031,1094,35.9
EMP0351,Jesse Jacobs,Male,24,Head Office,Sales & Retail Ops,Entry,25203,Agency,2023-08-09,2023-09-19,Relocation,False,4,79.8,0.0,EMP0235,41,1.3
EMP0352,Michael Farrell,Male,19,Head Office,Sales & Retail Ops,Entry,22852,Walk-in,2025-11-21,,,True,3,95.2,15.5,EMP0223,212,7.0
EMP0353,Patricia Le,Female,24,Sylhet,Sales & Retail Ops,Entry,23239,Online application,2026-03-27,,,True,4,93.4,13.4,EMP0168,86,2.8
EMP0354,Jesse Perez,Male,32,Dhaka - Gulshan,Sales & Retail Ops,Entry,22971,Employee referral,2025-10-03,,,True,3,98.0,8.3,EMP0085,261,8.6
EMP0355,Jesse Perry,Male,23,Chattogram,Sales & Retail Ops,Entry,17898,Online application,2025-09-21,,,True,2,94.8,13.0,EMP0062,273,9.0
EMP0356,Jessica Ortega,Female,32,Dhaka - Mirpur,IT & Systems,Entry,19690,Walk-in,2025-02-19,,,True,2,95.0,7.8,EMP0076,487,16.0
EMP0357,Christian Leblanc,Male,26,Dhaka - Mirpur,Sales & Retail Ops,Entry,23183,Walk-in,2025-05-27,,,True,3,95.2,7.5,EMP0016,390,12.8
EMP0358,Ronald Davis,Male,20,Head Office,Quality Control,Mid,33329,Walk-in,2022-11-10,,,True,2,93.2,8.9,EMP0063,1319,43.3
EMP0359,Parker Cain,Male,24,Dhaka - Mirpur,IT & Systems,Manager,111360,Online application,2025-11-25,,,True,2,95.9,9.1,EMP0331,208,6.8
EMP0360,Kevin Hoffman,Male,21,Dhaka - Mirpur,Merchandising,Senior,42645,Walk-in,2026-06-17,,,True,4,100.0,9.5,EMP0066,4,0.1
EMP0361,Bryan Gomez,Male,26,Dhaka - Mirpur,Quality Control,Senior,60888,Walk-in,2026-04-15,,,True,1,90.0,14.0,EMP0222,67,2.2
EMP0362,Nicole Parrish,Female,24,Rajshahi,Warehouse & Logistics,Entry,25177,Walk-in,2023-04-23,2023-09-11,Resignation - better opportunity,False,2,94.5,2.2,EMP0077,141,4.6
EMP0363,Warren Burke,Male,35,Dhaka - Mirpur,Merchandising,Entry,22450,Online application,2024-05-27,2024-09-16,Resignation - better opportunity,False,2,100.0,10.1,EMP0071,112,3.7
EMP0364,Kenneth Lewis,Male,29,Chattogram,HR & Admin,Senior,48980,Online application,2026-06-14,,,True,3,90.1,11.2,EMP0196,7,0.2
EMP0365,Danny Rodriguez,Male,24,Khulna,Warehouse & Logistics,Mid,30578,Online application,2026-03-11,,,True,3,94.7,9.0,EMP0093,102,3.4
EMP0366,Holly Farmer,Female,24,Dhaka - Mirpur,Merchandising,Entry,22144,Employee referral,2023-11-03,,,True,3,100.0,14.1,EMP0184,961,31.6
EMP0367,Robert Bruce,Male,23,Khulna,Marketing,Manager,90424,Walk-in,2025-05-01,,,True,2,100.0,7.9,EMP0029,416,13.7
EMP0368,Dr. Lisa Day,Female,28,Khulna,Marketing,Mid,32115,Agency,2024-04-21,,,True,3,96.8,14.4,EMP0089,791,26.0
EMP0369,Tanya Gallegos,Female,31,Dhaka - Mirpur,Merchandising,Senior,52449,Walk-in,2026-03-13,,,True,3,83.6,4.3,EMP0291,100,3.3
EMP0370,Catherine Park,Female,27,Sylhet,Merchandising,Entry,16141,Online application,2026-02-03,,,True,4,94.5,9.7,EMP0252,138,4.5
EMP0371,Gerald Smith,Male,24,Dhaka - Mirpur,Sales & Retail Ops,Mid,38109,Online application,2024-08-31,,,True,3,90.6,9.7,EMP0067,659,21.6
EMP0372,Kylie Morales,Female,30,Dhaka - Gulshan,Sales & Retail Ops,Senior,56949,Walk-in,2022-08-15,,,True,2,96.1,9.0,EMP0073,1406,46.2
EMP0373,Madeline Johnson,Female,31,Khulna,Quality Control,Senior,51641,Campus hiring,2024-03-30,,,True,3,93.2,10.6,EMP0052,813,26.7
EMP0374,Cindy Barnes,Female,31,Dhaka - Gulshan,Warehouse & Logistics,Manager,116200,Employee referral,2024-07-03,,,True,2,97.0,8.5,EMP0163,718,23.6
EMP0375,Jacqueline Griffith,Female,24,Dhaka - Mirpur,Marketing,Mid,30493,Walk-in,2025-10-12,,,True,2,92.3,9.1,EMP0090,252,8.3
EMP0376,Keith Miller,Male,26,Dhaka - Gulshan,Finance & Accounts,Entry,16264,Employee referral,2022-01-20,,,True,2,97.8,3.5,EMP0291,1613,53.0
EMP0377,Brooke Williamson,Female,31,Dhaka - Mirpur,Merchandising,Senior,60146,Online application,2023-07-22,,,True,2,89.1,10.6,EMP0073,1065,35.0
EMP0378,Dillon Stanley,Male,29,Dhaka - Gulshan,Sales & Retail Ops,Entry,16987,Campus hiring,2025-04-04,,,True,3,98.4,10.9,EMP0344,443,14.6
EMP0379,Jeremy Nelson,Male,30,Sylhet,Quality Control,Entry,19198,Walk-in,2023-09-10,,,True,5,90.0,13.2,EMP0056,1015,33.3
EMP0380,Brian Jordan,Male,31,Khulna,Sales & Retail Ops,Entry,21154,Online application,2023-04-10,,,True,2,100.0,13.4,EMP0180,1168,38.4
EMP0381,Meghan Tucker,Female,28,Chattogram,Sales & Retail Ops,Mid,39615,Employee referral,2025-04-23,,,True,4,94.6,12.6,EMP0038,424,13.9
EMP0382,Andrew Foster,Male,24,Khulna,Sales & Retail Ops,Entry,16727,Online application,2022-12-03,,,True,3,92.5,13.5,EMP0083,1296,42.6
EMP0383,Adam Turner,Male,31,Khulna,Merchandising,Senior,58910,Employee referral,2025-02-07,,,True,3,100.0,5.5,EMP0016,499,16.4
EMP0384,Chad Scott,Male,34,Chattogram,HR & Admin,Mid,33986,Online application,2022-07-30,,,True,2,100.0,14.4,EMP0210,1422,46.7
EMP0385,Adam Burgess,Male,25,Khulna,Finance & Accounts,Mid,36587,Walk-in,2023-11-04,2025-12-24,Resignation - personal reasons,False,2,100.0,3.3,EMP0252,781,25.7
EMP0386,James Padilla,Male,28,Dhaka - Mirpur,Warehouse & Logistics,Entry,17185,Employee referral,2025-05-07,,,True,3,89.3,3.8,EMP0014,410,13.5
EMP0387,Roy Drake,Male,24,Dhaka - Mirpur,HR & Admin,Manager,96369,Employee referral,2022-12-27,,,True,1,91.7,1.7,EMP0339,1272,41.8
EMP0388,Scott Williams,Male,19,Dhaka - Gulshan,HR & Admin,Entry,24333,Walk-in,2024-04-11,2024-04-25,Resignation - personal reasons,False,3,93.5,0.0,EMP0135,14,0.5
EMP0389,Tammy Atkins,Female,24,Dhaka - Gulshan,Sales & Retail Ops,Entry,17325,Walk-in,2025-05-14,2025-08-25,Resignation - personal reasons,False,3,78.7,0.0,EMP0388,103,3.4
EMP0390,Laura Mckinney,Female,23,Sylhet,Merchandising,Senior,47482,Online application,2024-06-06,,,True,3,93.8,15.3,EMP0244,745,24.5
EMP0391,Brian Smith,Male,26,Sylhet,Sales & Retail Ops,Entry,16182,Walk-in,2026-01-01,,,True,4,90.6,7.4,EMP0265,171,5.6
EMP0392,Robert Montgomery,Male,35,Khulna,HR & Admin,Mid,38288,Walk-in,2025-09-05,,,True,2,95.1,13.1,EMP0109,289,9.5
EMP0393,Tamara Davis,Female,19,Khulna,Sales & Retail Ops,Entry,25324,Campus hiring,2024-06-30,,,True,3,90.1,10.6,EMP0305,721,23.7
EMP0394,David Chapman,Male,24,Dhaka - Gulshan,Quality Control,Senior,45052,Online application,2024-04-21,,,True,3,99.5,12.4,EMP0142,791,26.0
EMP0395,Jennifer Collins,Female,22,Chattogram,Quality Control,Entry,24611,Employee referral,2025-01-29,2025-02-17,Resignation - better opportunity,False,2,100.0,2.0,EMP0291,19,0.6
EMP0396,Felicia Jackson,Female,33,Sylhet,Finance & Accounts,Manager,112409,Walk-in,2024-12-27,,,True,2,100.0,5.7,EMP0275,541,17.8
EMP0397,Ashley Hicks,Female,33,Rajshahi,Quality Control,Entry,16201,Online application,2025-01-08,,,True,1,94.2,13.0,EMP0207,529,17.4
EMP0398,Gregory Luna,Male,34,Dhaka - Mirpur,Merchandising,Mid,29155,Online application,2026-02-12,,,True,3,100.0,10.5,EMP0382,129,4.2
EMP0399,Robert Young,Male,30,Chattogram,Sales & Retail Ops,Entry,22439,Online application,2025-10-20,,,True,3,78.3,16.2,EMP0357,244,8.0
EMP0400,Craig Morrison,Male,31,Khulna,Marketing,Entry,23980,Employee referral,2025-08-19,,,True,3,89.6,12.5,EMP0374,306,10.1
EMP0401,Matthew Thompson,Male,31,Chattogram,HR & Admin,Entry,23064,Employee referral,2025-11-26,,,True,4,95.8,13.4,EMP0192,207,6.8
EMP0402,Johnny Webster,Male,20,Rajshahi,Merchandising,Entry,22563,Walk-in,2024-10-11,,,True,3,99.0,7.3,EMP0292,618,20.3
EMP0403,Joann Glass,Female,23,Dhaka - Mirpur,Sales & Retail Ops,Senior,45259,Online application,2023-09-10,,,True,2,100.0,4.5,EMP0361,1015,33.3
EMP0404,Mark Weber,Male,19,Dhaka - Mirpur,Warehouse & Logistics,Mid,31160,Employee referral,2026-03-24,,,True,2,82.0,14.7,EMP0251,89,2.9
EMP0405,Mark Hernandez,Male,30,Sylhet,Sales & Retail Ops,Senior,60019,Walk-in,2024-02-22,,,True,1,85.4,10.2,EMP0384,850,27.9
EMP0406,Jeremy Turner,Male,21,Rajshahi,Sales & Retail Ops,Entry,16006,Employee referral,2026-01-01,,,True,2,93.3,9.4,EMP0114,171,5.6
EMP0407,Anthony Romero,Male,34,Sylhet,HR & Admin,Entry,21546,Employee referral,2022-04-16,,,True,2,87.8,10.8,EMP0005,1527,50.2
EMP0408,Jodi Brown,Female,19,Chattogram,Sales & Retail Ops,Entry,24767,Employee referral,2023-07-27,,,True,4,100.0,8.2,EMP0365,1060,34.8
EMP0409,Billy Lin,Male,27,Head Office,HR & Admin,Entry,17900,Walk-in,2024-02-20,,,True,3,82.4,4.2,EMP0347,852,28.0
EMP0410,Lucas Hunter,Male,25,Chattogram,HR & Admin,Mid,28309,Campus hiring,2026-06-20,,,True,4,96.4,8.8,EMP0288,1,0.0
EMP0411,Julian Conner,Male,19,Sylhet,Merchandising,Entry,18172,Campus hiring,2022-08-26,,,True,2,77.3,5.1,EMP0142,1395,45.8
EMP0412,Jerry Pacheco,Male,19,Dhaka - Gulshan,Finance & Accounts,Senior,42785,Employee referral,2023-03-09,,,True,2,96.2,1.8,EMP0411,1200,39.4
EMP0413,Frank Alvarez,Male,41,Khulna,Warehouse & Logistics,Entry,19236,Online application,2022-05-05,2023-08-22,Relocation,False,1,89.9,1.3,EMP0208,474,15.6
EMP0414,Antonio Garcia,Male,21,Chattogram,Sales & Retail Ops,Mid,41234,Employee referral,2023-05-26,2025-10-24,Resignation - personal reasons,False,2,85.4,0.5,EMP0402,882,29.0
EMP0415,Greg Klein,Male,20,Chattogram,Marketing,Entry,16358,Employee referral,2023-04-18,,,True,3,94.9,8.6,EMP0151,1160,38.1
EMP0416,Carrie Wright,Female,33,Dhaka - Mirpur,Sales & Retail Ops,Entry,22652,Walk-in,2025-09-12,,,True,4,85.6,12.0,EMP0172,282,9.3
EMP0417,Jessica Mills,Female,26,Sylhet,Sales & Retail Ops,Entry,18567,Agency,2024-06-08,,,True,2,83.9,11.0,EMP0300,743,24.4
EMP0418,Jacqueline Campbell,Female,19,Dhaka - Gulshan,Quality Control,Mid,27140,Campus hiring,2025-01-24,,,True,4,89.7,9.8,EMP0100,513,16.9
EMP0419,George Harper,Male,28,Chattogram,Quality Control,Entry,25702,Agency,2022-07-31,2024-08-18,Resignation - better opportunity,False,2,96.7,2.5,EMP0210,749,24.6
EMP0420,Matthew Jones,Male,27,Head Office,Quality Control,Manager,100272,Walk-in,2026-01-11,,,True,3,94.3,8.6,EMP0171,161,5.3
EMP0421,Michael Mitchell,Male,19,Sylhet,Sales & Retail Ops,Mid,38982,Employee referral,2023-10-21,2024-02-25,Contract end,False,2,96.8,1.1,EMP0251,127,4.2
EMP0422,Matthew Escobar,Male,34,Khulna,Finance & Accounts,Entry,18808,Online application,2024-06-22,,,True,2,92.4,13.8,EMP0003,729,23.9
EMP0423,Gavin Aguilar,Male,29,Dhaka - Mirpur,Sales & Retail Ops,Entry,20699,Agency,2024-01-09,2024-04-11,Performance-related,False,3,96.3,4.4,EMP0321,93,3.1
EMP0424,Gregory Ponce,Male,19,Khulna,Sales & Retail Ops,Senior,57688,Online application,2022-11-28,,,True,3,88.3,5.7,EMP0034,1301,42.7
EMP0425,Jenna Larson,Female,30,Rajshahi,Sales & Retail Ops,Entry,21442,Online application,2025-02-10,,,True,1,96.9,10.8,EMP0069,496,16.3
EMP0426,Eric Bennett,Male,39,Dhaka - Gulshan,Quality Control,Entry,18767,Agency,2026-04-22,,,True,3,99.5,12.0,EMP0117,60,2.0
EMP0427,Robert Santiago,Male,28,Dhaka - Gulshan,Marketing,Entry,19735,Walk-in,2024-10-08,,,True,4,92.3,8.6,EMP0406,621,20.4
EMP0428,Parker Jennings,Male,23,Dhaka - Mirpur,Quality Control,Entry,25764,Campus hiring,2022-07-16,,,True,3,97.8,13.0,EMP0335,1436,47.2
EMP0429,Matthew Henderson,Male,27,Rajshahi,Sales & Retail Ops,Entry,23295,Walk-in,2023-01-13,,,True,3,89.3,11.3,EMP0106,1255,41.2
EMP0430,Heidi White,Female,26,Khulna,HR & Admin,Entry,20897,Walk-in,2025-05-08,,,True,2,88.9,9.4,EMP0071,409,13.4
EMP0431,Travis Tucker,Male,38,Chattogram,Quality Control,Mid,29426,Employee referral,2023-11-05,,,True,3,100.0,12.7,EMP0312,959,31.5
EMP0432,Chad Jones,Male,27,Dhaka - Mirpur,Sales & Retail Ops,Mid,28092,Walk-in,2025-06-29,2026-04-16,Resignation - personal reasons,False,3,90.2,3.1,EMP0107,291,9.6
EMP0433,Brian Wise,Male,26,Khulna,Warehouse & Logistics,Entry,23913,Walk-in,2022-10-28,,,True,1,95.7,7.0,EMP0253,1332,43.8
EMP0434,Sophia Johnson,Female,21,Dhaka - Mirpur,Sales & Retail Ops,Mid,40519,Walk-in,2022-11-25,2024-10-13,Other,False,2,98.2,1.5,EMP0152,688,22.6
EMP0435,Pamela Anderson,Female,33,Dhaka - Gulshan,Sales & Retail Ops,Senior,62349,Online application,2025-12-30,,,True,3,84.1,11.0,EMP0219,173,5.7
EMP0436,Christopher Guerra,Male,19,Khulna,Sales & Retail Ops,Mid,28828,Employee referral,2025-12-29,,,True,4,87.9,11.3,EMP0184,174,5.7
EMP0437,Rhonda Martin,Female,26,Rajshahi,Marketing,Entry,23190,Online application,2024-03-28,2025-05-27,Resignation - better opportunity,False,4,94.3,9.2,EMP0234,425,14.0
EMP0438,Jennifer Rhodes,Female,31,Dhaka - Gulshan,Warehouse & Logistics,Senior,54145,Employee referral,2025-04-20,2025-11-15,Performance-related,False,2,95.9,6.0,EMP0031,209,6.9
EMP0439,Jill Mitchell,Female,23,Head Office,Quality Control,Entry,22846,Online application,2024-09-07,,,True,4,96.3,13.2,EMP0313,652,21.4
EMP0440,Joann Ferguson,Female,22,Dhaka - Gulshan,Warehouse & Logistics,Entry,23016,Campus hiring,2025-12-13,2026-01-02,Relocation,False,4,93.0,4.0,EMP0058,20,0.7
EMP0441,Rhonda Harrison,Female,31,Rajshahi,Warehouse & Logistics,Entry,19167,Agency,2022-03-17,,,True,3,87.2,19.8,EMP0381,1557,51.1
EMP0442,Holly Valentine,Female,31,Sylhet,Merchandising,Manager,103205,Online application,2024-02-04,,,True,2,89.1,8.8,EMP0049,868,28.5
EMP0443,Julia Campbell MD,Female,28,Chattogram,Finance & Accounts,Mid,28624,Walk-in,2025-04-10,,,True,2,94.2,14.2,EMP0314,437,14.4
EMP0444,Tracy Montoya,Female,31,Dhaka - Mirpur,HR & Admin,Entry,25010,Agency,2025-12-29,2026-02-06,Resignation - personal reasons,False,3,95.3,3.6,EMP0124,39,1.3
EMP0445,Charles Wright,Male,19,Dhaka - Gulshan,Sales & Retail Ops,Mid,34662,Employee referral,2024-04-06,2024-04-20,Resignation - personal reasons,False,3,100.0,7.7,EMP0294,14,0.5
EMP0446,Shane Spencer,Male,32,Chattogram,Quality Control,Entry,19796,Employee referral,2024-09-27,2025-02-22,Resignation - better opportunity,False,4,93.5,4.8,EMP0286,148,4.9
EMP0447,Sarah Rosales,Female,39,Chattogram,IT & Systems,Senior,54820,Agency,2025-04-05,,,True,2,78.4,9.9,EMP0336,442,14.5
EMP0448,Phillip Nelson,Male,19,Sylhet,Marketing,Entry,25215,Online application,2023-07-25,,,True,1,89.7,5.1,EMP0318,1062,34.9
EMP0449,Charles Kim,Male,28,Sylhet,Finance & Accounts,Entry,21355,Employee referral,2022-11-16,2023-03-16,Resignation - better opportunity,False,2,100.0,1.5,EMP0325,120,3.9
EMP0450,Courtney Hayes,Female,32,Head Office,Sales & Retail Ops,Mid,29237,Walk-in,2022-07-08,2023-08-05,Performance-related,False,3,97.0,0.0,EMP0370,393,12.9
EMP0451,Alexander Brown,Male,30,Chattogram,Sales & Retail Ops,Entry,24353,Walk-in,2025-12-30,,,True,3,95.2,7.7,EMP0098,173,5.7
EMP0452,Cynthia Vang,Female,20,Khulna,Sales & Retail Ops,Entry,22469,Employee referral,2025-12-12,,,True,4,87.6,12.6,EMP0231,191,6.3
EMP0453,Alyssa Galvan,Female,32,Chattogram,Merchandising,Mid,34547,Employee referral,2022-02-06,,,True,3,94.4,15.9,EMP0222,1596,52.4
EMP0454,Marie Moody,Female,19,Rajshahi,Warehouse & Logistics,Mid,33982,Online application,2023-05-02,,,True,2,91.7,0.0,EMP0066,1146,37.6
EMP0455,Dustin Gallegos,Male,30,Dhaka - Mirpur,HR & Admin,Mid,28158,Online application,2026-02-02,,,True,2,98.5,6.2,EMP0355,139,4.6
EMP0456,Brenda Thornton,Female,27,Khulna,Sales & Retail Ops,Manager,99128,Walk-in,2024-07-26,,,True,3,85.9,14.5,EMP0359,695,22.8
EMP0457,Aaron Miller,Male,22,Rajshahi,Merchandising,Senior,61611,Employee referral,2023-12-27,,,True,2,88.4,10.5,EMP0112,907,29.8
EMP0458,Ruben Dunn,Male,25,Dhaka - Mirpur,HR & Admin,Entry,18222,Campus hiring,2025-05-21,,,True,3,98.9,7.0,EMP0092,396,13.0
EMP0459,Joseph Rodriguez,Male,30,Chattogram,HR & Admin,Entry,20025,Online application,2024-02-26,,,True,2,100.0,17.4,EMP0342,846,27.8
EMP0460,Eric Williams,Male,27,Khulna,HR & Admin,Senior,64900,Online application,2026-01-29,,,True,3,94.0,11.0,EMP0055,143,4.7
EMP0461,Riley Bryant,Male,24,Dhaka - Mirpur,Sales & Retail Ops,Mid,39767,Walk-in,2025-08-27,,,True,2,94.8,12.3,EMP0129,298,9.8
EMP0462,Taylor Carlson,Male,36,Dhaka - Mirpur,Sales & Retail Ops,Senior,63729,Online application,2024-11-27,,,True,3,88.8,9.8,EMP0316,571,18.8
EMP0463,Kaylee Allen,Female,38,Rajshahi,Finance & Accounts,Senior,55913,Walk-in,2024-12-25,,,True,3,98.0,17.9,EMP0409,543,17.8
EMP0464,Jeffrey Mendez,Male,20,Khulna,HR & Admin,Entry,16277,Employee referral,2024-06-03,,,True,2,90.7,8.7,EMP0283,748,24.6
EMP0465,Jennifer Beck,Female,24,Dhaka - Mirpur,Finance & Accounts,Entry,16025,Online application,2026-01-09,2026-03-25,Performance-related,False,3,98.4,4.2,EMP0364,75,2.5
EMP0466,William Jones,Male,22,Sylhet,Finance & Accounts,Mid,27994,Campus hiring,2025-09-28,,,True,2,91.6,11.9,EMP0091,266,8.7
EMP0467,Katie Mcneil,Female,23,Head Office,Sales & Retail Ops,Manager,77915,Walk-in,2023-01-04,,,True,3,99.7,14.5,EMP0136,1264,41.5
EMP0468,James Harrison,Male,22,Dhaka - Mirpur,Merchandising,Entry,23763,Walk-in,2025-07-07,2026-04-24,Resignation - better opportunity,False,4,83.4,4.7,EMP0027,291,9.6
EMP0469,William King,Male,27,Khulna,HR & Admin,Senior,48420,Online application,2025-10-15,,,True,3,85.2,10.8,EMP0363,249,8.2
EMP0470,Richard Cooper,Male,26,Dhaka - Gulshan,Sales & Retail Ops,Entry,21085,Online application,2024-10-08,,,True,4,94.8,12.8,EMP0048,621,20.4
EMP0471,Mark Ingram,Male,24,Dhaka - Gulshan,Quality Control,Mid,33888,Campus hiring,2023-11-24,,,True,3,83.4,11.8,EMP0244,940,30.9
EMP0472,Gary Williams,Male,24,Head Office,IT & Systems,Manager,107954,Online application,2025-05-16,,,True,2,96.2,13.0,EMP0315,401,13.2
EMP0473,Robin Thompson,Female,27,Rajshahi,Sales & Retail Ops,Entry,17296,Employee referral,2024-04-11,2025-09-25,Resignation - better opportunity,False,3,92.5,0.0,EMP0371,532,17.5
EMP0474,John Dominguez,Male,25,Dhaka - Gulshan,Quality Control,Senior,54782,Online application,2025-10-31,,,True,1,96.4,11.7,EMP0460,233,7.7
EMP0475,Robert Brown,Male,20,Sylhet,Warehouse & Logistics,Entry,18468,Employee referral,2026-05-19,,,True,3,98.3,8.2,EMP0321,33,1.1
EMP0476,Judith Carter,Female,23,Dhaka - Mirpur,HR & Admin,Senior,52695,Walk-in,2024-06-14,,,True,3,89.7,4.2,EMP0360,737,24.2
EMP0477,Christina Williams,Female,22,Rajshahi,Finance & Accounts,Entry,19947,Employee referral,2022-09-17,2025-08-10,Performance-related,False,3,88.5,0.0,EMP0020,1058,34.8
EMP0478,Jose Hays,Male,19,Dhaka - Mirpur,Sales & Retail Ops,Senior,44176,Walk-in,2025-01-12,,,True,1,94.5,10.6,EMP0199,525,17.2
EMP0479,David Mullins,Male,31,Chattogram,Warehouse & Logistics,Entry,19674,Walk-in,2023-01-02,,,True,2,82.0,16.4,EMP0033,1266,41.6
EMP0480,Howard Norman,Male,23,Khulna,Merchandising,Mid,29008,Walk-in,2026-03-29,,,True,2,83.8,10.1,EMP0155,84,2.8
EMP0481,Gary Martinez,Male,29,Sylhet,Sales & Retail Ops,Senior,62584,Walk-in,2025-11-23,,,True,2,90.8,4.2,EMP0113,210,6.9
EMP0482,Steve Paul,Male,30,Dhaka - Mirpur,Warehouse & Logistics,Senior,44871,Walk-in,2026-05-06,,,True,5,88.2,13.8,EMP0469,46,1.5
EMP0483,Jasmine Beltran,Female,31,Head Office,Quality Control,Mid,26699,Agency,2022-03-12,,,True,3,91.1,14.4,EMP0022,1562,51.3
EMP0484,Kathleen Glass,Female,26,Dhaka - Mirpur,Merchandising,Mid,30557,Employee referral,2023-12-12,,,True,4,84.3,10.0,EMP0177,922,30.3
EMP0485,Robert Acosta,Male,22,Dhaka - Mirpur,Quality Control,Senior,62700,Employee referral,2023-05-14,2024-01-31,Resignation - better opportunity,False,2,90.4,4.3,EMP0344,262,8.6
EMP0486,Lindsey Short,Female,19,Khulna,Quality Control,Senior,62954,Online application,2026-06-14,,,True,3,95.6,11.6,EMP0149,7,0.2
EMP0487,Frank Miller,Male,32,Sylhet,Sales & Retail Ops,Entry,19607,Online application,2026-04-26,2026-05-10,Resignation - better opportunity,False,2,75.5,9.0,EMP0146,14,0.5
EMP0488,Eric Morrison,Male,24,Sylhet,Quality Control,Entry,22771,Online application,2025-03-09,,,True,3,95.1,8.1,EMP0290,469,15.4
EMP0489,Michael Bell,Male,23,Sylhet,IT & Systems,Manager,117976,Employee referral,2023-12-26,,,True,3,100.0,6.6,EMP0329,908,29.8
EMP0490,Sheila Gomez,Female,32,Chattogram,Quality Control,Entry,22534,Online application,2026-01-29,,,True,3,99.6,6.4,EMP0157,143,4.7
EMP0491,Mr. William Gould Jr.,Male,30,Chattogram,Sales & Retail Ops,Mid,38707,Agency,2023-11-02,,,True,3,82.6,7.3,EMP0101,962,31.6
